Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
GU Psc b,43.19572742707874,14.157339630619573,13.95388392666379,,14.179,3591.3,0,0,,1050.0,,
Gaia-1 b,-4.085095090886397,363.6186062651364,-3.6628917398833143,3.052524,13.776,533.95172,0,0,,,5470.0,0.95
Gaia-2 b,-28.643554531224222,75.66183321482778,192.95493831303818,3.6915224,14.818,259.66581,0,0,,,5720.0,1.06
Gaia22dkvL b,-348.69526832378466,187.21173666089845,-896.5285134924679,,,412.54127,0,0,,,,
Gl 378 b,-8.702719412999052,4.906422034961742,11.127747655453518,3.822,,13.02,0,0,,830.0,3879.0,0.56
Gl 49 b,4.403137176100669,1.235073670635502,8.727235752318323,13.8508,,5.63,0,0,,,3805.0,0.51
Gl 686 b,-0.7441795096878733,-7.6954975969913315,2.6012940223014684,15.5314,,6.64,0,0,,,3654.0,0.43
Gliese 12 b,11.841455206221765,0.8192950513560678,2.862305751988587,12.76147058,0.971,,0,0,1.9,300.0,3376.0,0.27
HAT-P-1 b,119.56983630303824,-33.28247291803654,99.34613069427922,4.4652934,13.641,166.54292,0,0,,1291.0,5975.0,1.11
HAT-P-11 b,11.731649640035661,-22.335859923814766,28.100717504668385,4.88780201,,,0,0,,,4780.0,0.75
HAT-P-12 b,-90.23244366596957,-50.81981193238382,98.25121284861969,3.2130589,,66.10864,0,0,,,4559.0,0.7
HAT-P-13 b,-107.21873877043714,128.31235126293802,181.5358330188648,2.9162381,,285.72917,0,0,,,,
HAT-P-14 b,-30.01831128600869,-172.28426545424182,137.8254128723314,4.627682,,,0,0,,,6600.0,
HAT-P-15 b,59.86636246684208,136.04469065797576,122.35305899226368,10.863502,12.016,618.471,0,0,,904.0,5568.0,1.08
HAT-P-16 b,164.86464993725312,27.804963009538135,153.00608158535786,2.7759704,,,0,0,,,6158.0,
HAT-P-17 b,64.84045763598102,-46.188845161238014,46.87155642644833,,,,0,0,,,5336.96,0.84
HAT-P-18 b,-31.947828955589085,-131.51780541622554,87.93385629849436,5.50803,,,0,0,,,4803.0,0.75
HAT-P-19 b,163.82822601614527,27.46419002995007,115.07192842045193,4.008778,12.689,90.26372,0,0,,,4990.0,0.82
HAT-P-2 b,-40.49340171994248,-87.44101401657574,83.90797674178758,5.63346961,,,0,0,,,,
HAT-P-20 b,-24.158957556149446,60.04753459276538,29.27371786929046,2.8753187,,,0,0,,1134.0,4604.03,0.68
HAT-P-21 b,-206.75471699605214,31.730490704350153,182.01305514589757,4.12448,12.442,1547.8321,0,0,,,5588.0,1.21
HAT-P-22 b,-47.765584553890776,21.585599018067114,62.75330280826924,3.212233,,,0,0,,,5302.0,1.04
HAT-P-23 b,205.93121844615706,-282.1548079807551,105.21179863315885,,,,0,0,,,5924.0,1.29
HAT-P-24 b,-129.8924308754989,381.00893371838424,102.32686433206867,3.355246,,,0,0,,,6373.0,1.32
HAT-P-25 b,180.33025021928222,203.3643085144096,127.88473847299801,3.652821,13.005,,0,0,300.69,1160.0,5610.0,0.91
HAT-P-26 b,-118.4450959109021,-77.3800792671271,10.040774684770287,4.2345002,,,0,0,,,5079.0,0.79
HAT-P-27 b,-145.4293275355292,-134.5150476586879,20.637261808308953,3.0395802,,,0,0,,,,
HAT-P-28 b,321.37405784521985,74.2004585644823,228.62621602501727,3.257215,13.585,202.45771,0,0,,,5680.0,1.1
HAT-P-29 b,162.4677066239552,106.0370413315301,246.3540093970622,,,245.68259,0,0,,,,
HAT-P-3 b,-80.81255094229645,-39.57919188522194,100.03798326591517,2.899738,9.976,190.38017,0,0,,,,0.83
HAT-P-30 b,-118.88398097085593,176.58600154513724,21.76151078905057,2.8106006,15.682,,0,0,813.66,1487.0,6304.0,1.34
HAT-P-31 b,8.267584942768165,-307.9876139143097,153.1198197967338,5.0052724,,,0,0,,,6115.0,1.47
HAT-P-32 b,169.97430535114984,102.30359970221363,210.43345987119852,2.150008,20.053,273.322,0,0,,1786.0,6207.0,1.22
HAT-P-33 b,-129.5341320363011,302.4555361231701,220.5554111919449,3.47447613,,,0,0,,,,
HAT-P-34 b,129.74621397089615,-198.30747612534037,77.47916170181495,5.4526479,14.55,,0,0,433.78,1271.0,6509.0,1.57
HAT-P-35 b,-277.0010554631201,422.4855182856744,42.307367398628614,3.6466594,,,0,0,,,,
HAT-P-36 b,-206.3268769719463,-29.97555747452505,207.8779289729787,1.32734681,,,0,0,,,5560.0,1.1
HAT-P-37 b,60.3453177085028,-236.81250734388024,304.6997732722565,2.79744256,,,0,0,,,5500.0,0.88
HAT-P-38 b,175.97663304309543,124.9838004629974,136.16672383751245,4.6403288,,,0,0,,,5330.0,0.92
HAT-P-39 b,-267.32046936665273,607.2946826005008,213.4186288934249,3.5438737,,,0,0,,,6430.0,1.62
HAT-P-4 b,-166.18683269423633,-197.99213029308612,189.3934961450987,3.05652301,,,0,0,,,5860.0,
HAT-P-40 b,296.49327460183326,-135.03903499599727,331.04025299687004,4.4572173,,,0,0,,,6080.0,2.21
HAT-P-41 b,159.28609077529146,-308.3120082137829,28.36267091988826,2.69405,22.978,378.2177,0,0,,,6390.0,2.05
HAT-P-42 b,-286.6329450336266,283.2080533239353,43.041723917810224,4.64183885,,,0,0,,,5743.0,1.53
HAT-P-43 b,-327.0090056166927,404.895111182406,93.70666897915505,3.3326812,14.48,,0,0,521.88,1331.0,5645.0,1.11
HAT-P-44 b,-198.58043596601695,-129.66968151361172,254.46258398378563,4.30119,,,0,0,,,5295.0,0.95
HAT-P-45 b,22.73281543714625,-297.2521847243599,-17.612705041975754,3.12899225,,,0,0,,,,
HAT-P-46 b,2.2508665003639607,-290.3365010517251,-15.068890239137255,4.463129,14.392,156.684,0,0,,1458.0,6120.0,1.4
HAT-P-49 b,181.50692969704596,-255.01528988463716,157.37934933785337,2.69155,17.822,699.226,0,0,,,6820.0,2.06
HAT-P-5 b,18.70112617770312,-242.73635064746344,180.94767434271523,2.7884736,14.056,324.1866,0,0,,,5960.0,1.17
HAT-P-50 b,-237.0741814317178,444.6832162068064,108.39566175106617,3.1220237,13.941,,0,0,1198.68,1639.0,6280.0,1.73
HAT-P-51 b,345.1614547440605,132.94540230867287,238.4689038112705,4.21802122,,,0,0,,,5449.0,1.04
HAT-P-52 b,232.00861492787092,214.2544464272313,175.2140656751379,2.7535993,10.711,,0,0,227.76,1082.0,5032.08,0.86
HAT-P-53 b,481.1211267305688,193.1276269496416,419.34363990205946,1.9618085,12.896,,0,0,1611.53,1765.0,6026.0,1.1
HAT-P-54 b,-22.290648135499953,127.74608303796252,61.803519925302936,3.7998534,,,0,0,,,4390.0,0.62
HAT-P-55 b,-45.966492527966714,-458.38035123950596,222.01851658414327,3.58523207,,,0,0,,,5808.0,1.01
HAT-P-56 b,-53.64728388702704,279.9541339074178,146.8230913742532,2.7908327,16.432,692.8694,0,0,,1840.0,6566.0,1.43
HAT-P-57 b,22.747952327227246,-274.1446352700796,51.46716640299165,2.4652946,,,0,0,,,7500.0,1.5
HAT-P-58 b,101.69389836516241,262.815088661581,431.76339389427324,4.0138379,14.93,118.23217,0,0,1146.0,1622.0,6078.0,1.53
HAT-P-59 b,46.78242701835418,-113.17275968579503,235.53807086832833,4.14198051,12.981,,0,0,462.85,1183.0,5418.3,1.16
HAT-P-6 b,202.28128319782812,-18.501268849762678,185.90861648344563,3.853003,15.637,337.85329,0,0,,1704.0,6570.0,1.52
HAT-P-60 b,126.29129799706992,67.95131350991439,183.91491359455492,4.7947925,,,0,0,,,,
HAT-P-61 b,54.45715671031426,210.26990360650677,260.0644753139856,1.90231289,10.077,335.94463,0,0,849.5,1505.0,5587.0,0.94
HAT-P-62 b,61.99247612875593,223.60404781808197,260.4420605965836,2.64532306,,,0,0,,,5629.0,1.17
HAT-P-63 b,-2.9980961336611167,-401.4087823233983,40.50134142494524,3.37774193,13.624,,0,0,370.4,1119.0,5080.0,1.04
HAT-P-64 b,233.6803971389431,607.9460670980268,27.654115462754753,4.007232,18.161,,0,0,1275.2,1664.0,6202.0,1.75
HAT-P-65 b,518.82911501295,-502.68400920927064,153.412677641625,2.6054552,21.185,167.49641,0,0,,1930.0,5835.0,1.86
HAT-P-66 b,-479.4710671029604,270.46994714963853,756.327595315694,2.972086,,,0,0,,,6002.0,1.88
HAT-P-67 b,-61.09703896832955,-256.6716940581146,261.796248816976,4.8101042,,,0,0,,,6406.0,2.55
HAT-P-68 b,-88.11381131289113,162.39932728014492,82.02344700677118,2.2983835,15.205,,0,0,117.17,916.0,4221.54,0.79
HAT-P-69 b,-221.19346378450163,258.93266816763344,22.085291567117647,4.7869491,18.786,1137.8314,0,0,,1930.0,7394.0,1.93
HAT-P-7 b,86.4582508579351,-211.36169285530144,253.34973829259738,2.2047304,16.421,571.77617,0,0,,2194.0,6350.0,1.96
HAT-P-70 b,86.75718908902103,313.94957416685446,57.42073791603992,2.7443216,20.185,,0,0,5405.6,2388.0,8730.0,1.97
HAT-P-8 b,164.8476964227256,-50.26848715511521,122.69061900673957,3.0763458,16.814,430.34182,0,0,,,6200.0,1.58
HAT-P-9 b,-125.11050155815703,340.61785079431417,274.83924997919905,3.92281147,,,0,0,,,,
HATS-1 b,-259.9098192608165,20.340145896928664,-112.5730569794627,3.4464553,,,0,0,,,5870.0,1.04
HATS-10 b,203.84489904232655,-451.32277431964025,-202.14166526435554,3.312846,10.862,185.93055,0,0,,,5880.0,1.1
HATS-11 b,290.1177108672604,-823.799001197581,-359.8079308131056,3.6191613,16.926,270.1555,0,0,,1637.0,6060.0,1.44
HATS-12 b,231.53838715977568,-664.7979405225705,-247.29656000922995,3.14272,7.8,,0,0,,,,1.22
HATS-13 b,276.89815181664557,-258.55996377990584,-185.56885427156064,3.04405362,,,0,0,,,5523.0,0.89
HATS-14 b,316.5649663029731,-336.92503875249434,-222.37002156816823,2.76675696,,,0,0,,,,
HATS-15 b,706.3032364926609,-809.8787291303884,-379.21812288198925,1.74748753,12.386,689.6911,0,0,,1505.0,5311.0,0.92
HATS-16 b,655.3258236040509,-16.48683439824561,-378.67118605090246,2.686502,14.572,1039.3041,0,0,,1592.0,5738.0,1.24
HATS-17 b,-263.7890897362101,-56.982946068648076,-295.69100350615884,16.254613,,,0,0,,,5846.0,1.09
HATS-18 b,-542.2285441633271,57.397960210549684,-304.1859291324747,0.8378434,14.986,629.3034,0,0,2990.0,2060.0,5600.0,1.02
HATS-2 b,-315.24208749318126,17.96241918800086,-131.19635435047743,1.35413417,13.224,,0,0,950.06,1416.0,5227.0,0.93
HATS-22 b,-198.58644480044816,20.837692292222986,-113.1712279930424,4.7228189,,,0,0,,,4803.0,0.69
HATS-23 b,115.5791140576099,-393.5471967615696,-489.9879430463248,2.160344,22.504,,0,0,,,5780.0,1.2
HATS-24 b,-4.528711926067392,-233.88197258781082,-435.309732019312,1.3484978,,,0,0,,,6125.0,1.12
HATS-25 b,-381.0109964722439,-201.8002854816662,-189.992437509354,4.29864716,,,0,0,,,5715.0,1.11
HATS-26 b,-619.3691121576503,434.86627907645396,-412.36704387747045,3.3023935,,,0,0,,,,
HATS-27 b,-545.835819067053,-131.57227809830405,-593.4824229944994,4.63704787,15.305,,0,0,1342.57,1544.0,6438.0,1.68
HATS-28 b,87.1059550543059,-339.26115640203864,-404.90662755730335,3.1810781,13.384,213.58176,0,0,,1253.0,5498.0,0.92
HATS-29 b,53.00667140459378,-196.49894801209322,-289.5121691703928,4.6058787,,,0,0,,,5670.0,1.07
HATS-3 b,252.73475442721013,-276.2227736915687,-170.0606060196018,3.54785091,,,0,0,,,6351.0,1.4
HATS-30 b,170.54352991989737,16.77761171556955,-296.1303695124542,3.174351,,,0,0,,,,
HATS-31 b,-690.0439819632728,-142.93667614634276,-320.06899606882587,3.37796143,14.333,,0,0,1619.41,1618.0,6113.0,1.66
HATS-32 b,673.9445403615842,-167.09544416445257,-270.3252161976336,2.8126548,14.0,292.4036,0,0,,1437.0,5700.0,1.1
HATS-33 b,58.910714166748186,-128.47249583431787,-204.34460396708516,2.54956317,,,0,0,,,5659.0,1.02
HATS-34 b,235.1772750541304,3.1791650984267243,-451.2224763588255,2.1061607,16.029,299.07803,0,0,,1445.0,5380.0,0.98
HATS-35 b,102.8822148873361,-204.66135576781937,-460.7557133016953,1.8210014,,,0,0,,,6300.0,1.43
HATS-36 b,288.22429699965824,-732.4984045341583,-337.4247531968649,4.175187,13.4,,0,0,,,,1.15
HATS-37 A b,-183.5357865309855,-66.08357097370792,-82.74957115185201,4.3315366,6.793,31.46517,0,0,229.7,1085.0,5326.0,0.88
HATS-38 b,-279.8385831354749,134.85133270600653,-146.67962053790507,4.375021,6.882,23.51942,0,0,464.7,1294.0,5732.0,1.1
HATS-39 b,-290.3438993640148,703.7567614810931,-438.43584275551945,4.5776335,,,0,0,,,6572.0,1.62
HATS-4 b,-27.580838307299263,383.6372539691293,-159.68673522335047,2.5167281,,,0,0,,,5403.0,0.93
HATS-40 b,-213.74021355566995,1145.2891523454439,-666.6110730621199,3.26331647,15.09,,0,0,3163.38,1913.0,6561.0,2.08
HATS-41 b,-153.56058478643877,638.7733895852645,-335.4724754458984,4.193649,14.908,3082.951,0,0,,1710.0,6424.0,1.71
HATS-42 b,-211.40329998951586,633.5666276854187,-441.02756735363914,2.29210275,,,0,0,,,6060.0,1.48
HATS-43 b,51.063182764125266,306.3976959407811,-186.42620474916671,4.3888499,,,0,0,,,5099.0,0.81
HATS-44 b,38.94155362587593,391.9962020643874,-209.2122228582713,2.7439001,,,0,0,,,5080.0,0.85
HATS-45 b,-148.86462913831951,700.6990545810127,-288.121518114815,4.1876183,,,0,0,,,,
HATS-46 b,249.9665158800136,29.375993946784725,-377.6181838609541,4.7423693,,,0,0,,,5495.0,0.85
HATS-47 b,58.46999284306765,-185.6193100510361,-229.19245313297063,3.92280161,13.337,,0,0,91.17,788.0,4444.0,0.7
HATS-48 A b,42.73267640298601,-126.45167055738854,-227.3182752479073,3.1316671,,,0,0,,,,
HATS-49 b,178.59368905684744,20.70693234229166,-270.03576013379757,4.1480467,8.575,112.19399,0,0,80.45,835.0,4405.0,0.7
HATS-5 b,88.7607443184836,211.38937970562296,-90.22824320411392,4.7633877,,,0,0,,,5304.0,0.87
HATS-50 b,344.2411670305375,-586.0866676472905,-332.65431229964247,3.8297015,12.666,123.9537,0,0,,,5990.0,1.12
HATS-51 b,-75.71920353735719,332.00707035012675,-189.21599391487564,3.3488693,,,0,0,,,,
HATS-52 b,-363.94936855888614,304.4428777795854,-288.14779064027636,1.3666563,15.437,,0,0,1310.22,1676.0,5790.4,1.02
HATS-53 b,-485.5818408666549,28.607999368595973,-326.3714924632313,3.8537768,15.02,189.10885,0,0,,1312.0,5644.0,1.1
HATS-54 b,-498.0534657741364,-187.55194901619262,-526.4470665466745,2.5441537,10.558,,0,0,476.96,1301.0,5652.0,1.31
HATS-55 b,-210.916283475798,467.48926221689874,-329.955295942733,4.2042001,14.022,292.72143,0,0,,1367.0,6214.0,1.13
HATS-56 b,-393.48846795847214,-1.1336630490242623,-404.627062457253,4.3247662,,,0,0,,,6536.0,2.2
HATS-57 b,128.27965569801847,230.93074139532405,-91.25342644308662,2.350621,12.767,1000.21101,0,0,,1413.0,5587.0,0.96
HATS-58 A b,-263.03782128964525,-31.306246415163514,-304.4942015664497,4.21806868,9.868,,0,0,382.71,1128.0,5780.0,1.0
HATS-59 b,-585.9706247900476,99.90576840635491,-244.86139299264215,5.4161077,,,0,0,,,,
HATS-6 b,5.176219191497449,159.9791435949162,-55.21291056916635,3.32526424,,,0,0,,,3724.0,0.57
HATS-60 b,445.2772429905327,-150.1635859820156,-125.8412769951572,3.560829,12.924,210.40346,0,0,903.9,1528.0,5688.0,1.46
HATS-61 b,291.63447431266206,540.6696370419387,-291.033836682808,7.817932,,,0,0,,,,
HATS-62 b,321.75074164653654,-351.75361501287176,-215.27875200372202,3.2768837,11.825,56.89157,0,0,387.4,1237.0,5416.0,0.93
HATS-63 b,210.91774031731578,507.16087146539905,-294.48205904247254,3.0566454,,,0,0,,,,
HATS-64 b,-761.057895175408,547.1251845804126,-536.8136875015646,4.908897,18.82,305.1168,0,0,1711.0,1793.0,6554.0,2.11
HATS-65 b,171.71510417687372,-405.720464474498,-221.967227545246,3.10515933,,,0,0,,,6277.0,1.31
HATS-66 b,-242.41746279179992,1202.8195218183228,-823.9440830944344,3.141439,,,0,0,,,6626.0,1.84
HATS-67 b,-665.2970362340884,-2.4243819217015923,-692.2306464116102,1.6091845,16.767,,0,0,1054.66,1587.0,6393.0,1.43
HATS-68 b,301.28325641826706,80.76285570872894,-517.1725075492469,3.5862962,16.475,,0,0,1787.6,1658.0,5704.8,2.0
HATS-69 b,66.64169796798903,-190.32621095999536,-362.181918215908,2.2252577,10.593,183.38791,0,0,466.6,1296.0,5137.0,0.88
HATS-7 b,-196.5403659427549,-108.3026058574462,-87.0763456317193,3.185315,6.311,38.1396,0,0,,1084.0,4985.0,0.81
HATS-70 b,-408.21392719118,1178.550708059685,-756.6799766606545,1.8882393,,,0,0,,,,
HATS-71 b,63.92852961298846,17.79131491719251,-123.5300078524993,3.7955202,11.478,117.5971,0,0,,587.0,3405.0,0.48
HATS-72 b,113.92937521589035,-43.674447166353325,-37.304062092891186,7.327945,9.49,,0,0,39.34,697.0,4521.0,0.79
HATS-74 A b,-278.6550596752308,44.06088339515761,-100.21860901465304,1.73185606,11.568,464.02947,0,0,106.9,895.0,3776.9,0.58
HATS-75 b,85.513333253695,153.94929033031565,-83.6543312604595,2.7886556,9.909,156.05375,0,0,59.26,772.0,3790.4,0.58
HATS-76 b,109.65804835329132,306.9341291309615,-206.20998406227937,1.9416423,12.094,835.57088,0,0,129.8,940.0,4016.0,0.63
HATS-77 b,-334.78721153981684,194.66571918153207,-200.67955486528962,3.0876262,13.058,436.69623,0,0,78.37,828.0,4071.0,0.64
HATS-8 b,301.8236145202848,-648.98642750799,-345.20585799972577,3.583893,9.785,46.08535,0,0,,,5679.0,1.09
HATS-9 b,213.00202066026353,-560.4320830767706,-220.19016656716622,1.915291,13.85,,0,0,,1746.0,5599.0,1.56
HD 100546 b,-36.911539590918785,4.299857821210417,-103.18960120450807,,77.342,2701.54146,0,0,,,10500.0,
HD 100655 b,-127.77951749874417,13.95946082826488,47.909623721881495,157.57,,540.3,0,0,,,4861.0,9.3
HD 100777 b,-49.089469221741744,5.1901516763691,-4.106563778142609,383.70001,,327.3649,0,0,,,5533.0,1.04
HD 10180 c,17.45530152417017,7.944949036986637,-33.91351320624255,5.75969,,13.22173,0,0,,,5911.0,1.11
HD 101930 b,-15.868504543404738,1.1442590188648696,-25.46617336023788,70.46,,95.34,0,0,,,5079.0,
HD 102117 b,-20.51481156278938,1.3590943011447523,-33.82023716451201,20.8133,,54.0311,0,0,,,5655.0,1.23
HD 102195 b,-29.246036839774266,1.8269853239269516,1.4439195797279605,4.079,,155.73592,0,0,,,,
HD 102272 b,-336.0110207415764,19.974317414905546,84.69916170194651,127.58,,1570.0802,0,0,,,4790.0,10.3
HD 102329 b,-216.34737972609778,12.496649061735795,13.156538179911488,778.1,,1875.1,0,0,,,4830.0,6.3
HD 102365 b,-7.051578378626938,0.4163720085528256,-6.0328127006044845,122.1,,16.0,0,0,,,5630.0,
HD 102843 b,-62.68730559306705,2.6433048840355693,-1.3715760173819782,3090.942,,113.9,0,0,,,5436.0,
HD 102956 b,-65.19268525276966,2.4546567399638066,102.96145176629096,6.4947,,305.1168,0,0,,,4985.0,4.55
HD 103197 b,-36.49113620654206,1.133904252185295,-43.96374464479192,47.84,,31.2,0,0,,,5303.0,
HD 103720 b,-45.476887272834695,0.6577783562203726,-2.207824868048531,4.5557,,197.046,0,0,,,5017.0,0.73
HD 103774 b,-55.14905963176444,0.7401618906432779,-11.832048906158612,5.8881,,116.0,0,0,,,6489.0,
HD 103891 b,-54.90182436278707,0.5382569820572756,-8.253163923547506,1919.0,,457.67291,0,0,,,6072.0,2.22
HD 103949 b,-24.222179476194032,0.191108717472442,-10.746329558093349,120.878,,11.2,0,0,,,4792.0,
HD 104067 b,-19.091429243877677,0.06918957345149991,-7.0832518287109965,55.828,,64.51917,0,0,,,4939.01,0.78
HD 10442 b,122.07941141460894,58.15443291759484,6.387418625361189,1032.3,,472.61321,0,0,,,4912.0,1.97
HD 104985 b,-22.78055066816014,-0.5232424907952695,97.96072939985295,199.68,,1766.80811,0,0,,,4738.0,11.12
HD 105618 b,-68.6858075509952,-2.88134475807074,13.626543917765414,10.02245,,25.42627,0,0,,,,
HD 105779 b,-52.78259081116254,-2.4533466107593056,-16.110813973193764,2412.0,,203.41018,0,0,,,5792.0,0.94
HD 106252 b,-37.535057356879285,-2.21228171535069,6.657289525603267,1531.0,,2199.29,0,0,,,5870.0,
HD 106270 b,-92.35449231500756,-5.494835767533324,-15.504689391440543,1890.0,,3623.24384,0,0,,,5567.0,
HD 106315 b,-109.14965582010616,-6.623247096803223,-0.7508936323145187,9.55385,2.4,,0,0,,1146.0,6254.0,1.28
HD 10647 b,9.244585980913323,4.433897215262369,-13.978722402851751,989.2,,298.75,0,0,,,6218.0,1.1
HD 106515 A b,-33.74494478856072,-2.2272993991902497,-4.306763384881445,3626.0,,6006.95689,0,0,,,,
HD 106906 b,-57.47402624144547,-4.494368582411932,-85.39034956974392,,,3496.0,0,0,,1800.0,6516.0,
HD 10697 b,27.902980675041846,13.74957787963343,11.372787601557347,1075.2,,1973.64,0,0,,,5680.0,
HD 107148 b,-49.15921677527241,-4.133179441127041,-2.861775167482652,77.181,,64.51917,0,0,,,5752.92,1.17
HD 108147 b,-16.940152095069546,-1.9124136979362818,-34.98771671378195,10.901,,127.132,0,0,,890.0,6265.0,
HD 108202 b,-38.43165231407182,-4.352453201615182,-0.7500191317879087,2990.0,,953.48522,0,0,,,,
HD 108236 b,-40.0685897486187,-4.617713441714519,-50.458503772576314,3.795963,1.615,,0,0,,,5660.0,0.88
HD 108341 b,-15.469990201866958,-1.866368915080422,-46.36166233286898,1129.0,,1112.4,0,0,,,5122.0,0.79
HD 108863 b,-151.46580698409255,-20.16306005735068,61.57505085488186,443.39999,,902.6372,0,0,,,4863.0,7.19
HD 108874 b,-54.351667465441814,-7.264229285965221,23.140009136924704,395.8,,409.98,0,0,,,5551.0,
HD 109246 b,-17.962512885910844,-2.5331577847408964,65.3644008652347,68.27,,273.3338,0,0,,,5844.0,1.07
HD 109271 b,-54.13949149345473,-7.992111329230933,-11.255101238608294,7.8543,,17.162,0,0,,,5783.0,
HD 109286 b,-54.3796651034705,-8.026057726543874,7.023043782049059,520.1,,950.30694,0,0,0.71,259.0,5694.0,1.09
HD 109749 b,-47.114198526868726,-7.729895138590782,-41.229265803882456,5.24,,88.989,0,0,,,5903.0,1.24
HD 10975 b,81.73534463628509,41.93920403814723,71.65252708617022,283.8,,143.02278,0,0,,,4840.0,11.16
HD 109833 b,-20.85411131032895,-3.5930823650914183,-76.69008311238213,9.188506,2.166,,0,0,63.46,786.0,5876.0,0.98
HD 109988 b,-35.253403762979964,-6.099120721575513,-22.99174912784929,17132.15854,,6935.33367,0,0,,,,
HD 110014 b,-98.31919184904366,-17.002455020527147,-14.015263159352271,835.477,,3524.59,0,0,,,4445.0,20.9
HD 110067 b,-29.769442545469662,-5.163066087283563,11.013272055130708,9.113678,2.2,5.69,0,0,,800.0,5266.0,0.79
HD 110082 b,-3.3629300202132586,-0.7510436468517201,-105.0394966244587,10.18269827,3.054,,0,0,198.39,957.0,6153.0,1.15
HD 110113 b,-74.90341412343676,-13.256784573703648,-74.26247009371119,2.5404679,2.153,,0,0,622.47,1391.0,6003.0,0.99
HD 110537 b,-44.184494045002026,-8.385685201548043,-3.1843572864423213,24469.67342,,8612.832,0,0,,,,
HD 11112 b,29.595430535468502,15.137017355845348,-29.40410007378386,17244.90764,,2598.56506,0,0,,,,
HD 111232 b,-10.407119188671993,-2.2531325668308493,-26.92821762090951,1168.69,,2374.1782,0,0,,,5494.0,
HD 111591 b,-102.67412768414061,-22.89874077512423,44.35703699769012,1056.4,,1398.452,0,0,,,4884.0,8.03
HD 111998 b,-32.27107117644676,-7.6257938660208024,-2.058998476849088,810.0,,1525.57635,0,0,,,,
HD 112300 b,-60.14992956745716,-14.884314862526569,3.678351288378222,466.63,,5031.22368,0,0,,,3657.0,65.8
HD 112570 b,-67.88603563065148,-17.281760325957375,72.98894767285033,2615.0,,1086.97315,0,0,,,4750.0,9.85
HD 112640 b,-121.23021569520131,-30.76944691451752,298.16438111228115,613.2,,1589.15,0,0,,,4155.0,39.0
HD 113337 b,-15.500402239244128,-4.282287596388234,32.40975074516086,,,985.273,0,0,,,6774.0,1.5
HD 11343 c,79.94957137027599,41.66735744250614,-126.2316204540985,228.53731,,255.53404,0,0,,,,
HD 113538 b,-9.528084396099434,-2.7742846982397413,-12.90785447097694,263.3,,85.81,0,0,,,4685.0,0.65
